age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,predicted_income
9,4,15,9,3,1,4,4,1,38,<=50K
11,4,11,8,5,8,1,4,1,24,<=50K
39,4,11,8,2,6,0,4,0,38,<=50K
30,6,15,9,2,3,0,4,0,28,<=50K
37,4,7,11,2,12,0,4,0,43,<=50K
7,4,9,12,4,14,4,2,1,38,<=50K
9,4,11,8,0,7,1,4,1,38,<=50K
24,6,11,8,2,8,5,4,1,19,<=50K
31,5,14,14,2,10,0,4,0,58,>50K
44,4,6,4,0,8,1,4,0,38,<=50K
3,4,11,8,4,14,3,2,0,38,<=50K
32,6,11,8,2,3,0,4,0,38,<=50K
39,4,5,3,2,14,0,4,0,34,<=50K
32,4,15,9,0,8,1,4,0,38,<=50K
41,5,11,8,2,4,5,4,1,19,<=50K
35,4,11,8,4,4,4,4,1,38,<=50K
41,2,11,8,2,11,0,4,0,38,<=50K
7,4,9,12,4,1,1,4,1,43,<=50K
6,4,8,10,4,3,4,4,0,48,<=50K
28,5,7,11,2,10,0,4,0,48,<=50K
28,7,12,13,0,4,1,4,0,43,<=50K
34,6,9,12,2,12,0,4,0,48,>50K
15,6,11,8,2,3,0,4,0,42,<=50K
18,4,11,8,2,3,0,4,0,40,<=50K
32,1,12,13,4,4,1,4,0,54,<=50K
40,1,15,9,2,10,0,0,0,38,<=50K
8,2,9,12,4,4,1,4,1,19,<=50K
10,0,9,12,2,0,0,4,0,14,<=50K
33,4,9,12,0,12,4,2,0,38,<=50K
10,4,8,10,2,3,0,4,0,38,<=50K
45,7,9,12,0,10,1,4,0,38,<=50K
60,6,15,9,2,12,0,4,0,38,<=50K
3,4,15,9,4,1,3,4,1,38,<=50K
46,0,1,6,5,0,1,2,0,38,<=50K
20,4,9,12,4,1,1,4,1,33,<=50K
14,4,15,9,4,7,1,4,1,48,<=50K
18,4,11,8,4,7,1,4,1,38,<=50K
13,4,2,7,2,3,0,4,0,48,<=50K
10,4,9,12,4,12,3,4,0,38,<=50K
29,1,11,8,2,1,0,4,0,38,<=50K
7,4,15,9,4,6,3,4,0,38,<=50K
24,1,11,8,2,1,0,4,0,38,<=50K
17,6,11,8,2,5,0,4,0,43,<=50K
42,5,9,12,2,4,0,4,0,38,>50K
24,1,15,9,2,14,5,4,1,38,<=50K
36,4,11,8,6,3,4,4,0,38,<=50K
7,4,3,1,2,8,3,1,1,4,<=50K
28,4,2,7,2,12,0,4,0,38,<=50K
38,4,15,9,2,4,5,4,1,38,<=50K
31,2,9,12,4,1,4,4,1,33,<=50K
22,4,9,12,2,3,0,4,0,38,<=50K
10,4,15,9,4,5,3,4,0,43,<=50K
4,4,11,8,4,8,3,4,0,33,<=50K
1,0,1,6,4,0,3,4,0,24,<=50K
23,5,9,12,2,10,0,4,0,58,>50K
26,4,9,12,2,10,0,4,0,33,<=50K
24,4,11,8,0,7,3,4,0,38,<=50K
16,4,11,8,2,8,3,4,1,24,<=50K
6,2,15,9,0,1,4,4,1,65,<=50K
34,4,15,9,2,14,0,4,0,38,<=50K
30,4,7,11,0,14,1,2,0,38,<=50K
18,4,11,8,4,6,2,4,0,38,<=50K
44,4,6,4,2,3,0,4,0,38,<=50K
7,2,9,12,4,10,1,4,1,38,<=50K
20,1,15,9,2,3,0,4,0,38,<=50K
7,4,5,3,4,9,3,4,1,30,<=50K
8,4,15,9,4,1,1,4,1,48,<=50K
8,4,9,12,4,4,1,4,1,48,<=50K
27,4,7,11,0,10,1,4,1,38,<=50K
30,2,11,8,0,4,1,4,1,38,<=50K
38,4,11,8,0,8,1,4,0,38,<=50K
12,2,11,8,4,8,4,4,1,38,<=50K
5,4,1,6,4,3,3,4,0,28,<=50K
4,4,8,10,2,8,2,4,1,48,<=50K
24,4,8,10,5,8,1,4,0,38,<=50K
11,2,15,9,3,1,4,4,1,38,<=50K
32,5,15,9,0,4,4,4,1,30,<=50K
40,6,15,9,2,4,5,4,1,58,>50K
29,4,11,8,0,3,1,4,0,28,<=50K
35,4,9,12,2,4,0,4,0,48,>50K
42,4,1,6,2,1,0,4,0,38,<=50K
9,4,15,9,2,3,0,2,0,38,<=50K
2,0,15,9,4,0,3,4,0,22,<=50K
1,6,15,9,4,3,1,4,1,33,<=50K
18,4,8,10,4,8,1,4,1,62,<=50K
31,4,9,12,6,8,4,4,1,19,<=50K
10,4,11,8,4,8,1,4,0,38,<=50K
19,4,11,8,2,3,0,4,0,46,<=50K
28,4,11,8,2,7,0,4,0,38,<=50K
42,2,15,9,6,8,1,4,1,38,<=50K
6,4,15,9,4,1,2,2,0,21,<=50K
23,4,11,8,0,14,1,4,0,33,<=50K
42,4,14,14,2,14,0,2,0,48,>50K
6,4,9,12,4,8,1,4,1,28,<=50K
23,4,0,5,2,8,5,2,1,30,<=50K
14,2,9,12,0,10,4,4,1,38,<=50K
25,4,9,12,4,10,1,4,1,36,<=50K
4,4,11,8,2,3,0,4,0,38,<=50K
9,4,7,11,2,7,0,4,0,38,<=50K
11,4,11,8,4,1,2,4,1,36,<=50K
22,4,14,14,2,10,5,4,1,58,>50K
43,6,8,10,2,14,5,4,1,14,<=50K
18,7,15,9,4,10,3,2,1,38,<=50K
22,6,14,14,2,10,0,4,0,58,>50K
0,0,1,6,4,0,3,4,1,33,<=50K
35,4,11,8,2,14,5,4,1,38,<=50K
6,4,9,12,4,4,1,4,1,28,<=50K
1,4,1,6,4,4,3,4,1,24,<=50K
20,4,11,8,5,3,3,4,0,38,<=50K
25,4,15,9,2,7,0,4,0,38,<=50K
0,0,6,4,4,0,3,2,0,38,<=50K
55,0,15,9,6,0,4,1,1,3,<=50K
19,7,9,12,4,1,1,4,1,38,<=50K
50,0,1,6,2,0,0,4,0,2,<=50K
12,6,11,8,4,3,1,4,0,48,<=50K
36,2,12,13,0,10,4,4,1,48,>50K
36,4,9,12,2,4,0,4,0,48,>50K
35,4,11,8,0,12,1,4,1,38,<=50K
20,4,11,8,2,7,0,4,0,38,<=50K
4,4,15,9,4,12,2,4,1,38,<=50K
5,6,15,9,4,5,3,4,0,19,<=50K
10,2,9,12,4,10,1,4,1,58,<=50K
16,4,9,12,4,10,1,4,1,43,<=50K
7,4,9,12,4,12,1,4,0,45,<=50K
22,4,9,12,0,1,4,4,0,38,<=50K
9,4,9,12,4,12,1,4,0,46,<=50K
10,4,11,8,2,14,0,4,0,43,<=50K
2,4,15,9,4,8,3,4,1,3,<=50K
12,6,15,9,2,4,2,4,0,43,<=50K
39,5,8,10,2,12,0,4,0,52,>50K
23,4,10,15,2,10,5,4,1,28,>50K
13,4,11,8,4,12,1,4,1,38,<=50K
4,4,1,6,4,8,3,4,0,48,<=50K
34,4,9,12,2,6,0,4,0,38,>50K
45,4,11,8,6,1,1,4,1,36,<=50K
12,0,15,9,4,0,3,2,1,38,<=50K
35,1,12,13,2,4,0,4,0,38,>50K
7,4,15,9,4,8,2,2,1,28,<=50K
35,2,9,12,2,13,0,4,0,38,>50K
19,5,9,12,0,12,1,4,0,58,<=50K
24,4,12,13,2,4,0,4,0,43,>50K
14,4,11,8,4,8,1,3,1,33,<=50K
16,4,5,3,4,12,1,4,0,41,<=50K
33,4,0,5,5,1,1,2,1,45,<=50K
51,4,6,4,2,3,0,2,0,42,<=50K
32,6,10,15,2,10,5,4,1,33,>50K
64,6,11,8,2,4,0,4,0,28,<=50K
25,4,12,13,4,4,1,4,0,38,<=50K
22,4,11,8,0,6,1,4,0,38,<=50K
15,4,1,6,0,3,3,4,0,48,<=50K
29,2,9,12,2,10,0,4,0,36,<=50K
30,4,6,4,3,6,4,4,0,38,<=50K
33,4,9,12,5,12,1,4,0,38,<=50K
27,4,9,12,4,1,3,4,1,35,<=50K
1,0,15,9,4,0,3,4,1,3,<=50K
18,4,11,8,0,14,1,4,0,38,<=50K
40,6,12,13,4,5,1,4,0,19,<=50K
18,5,11,8,2,8,0,4,0,58,<=50K
11,6,11,8,2,3,0,4,0,48,<=50K
13,4,11,8,4,5,3,4,0,38,<=50K
24,2,12,13,4,10,1,2,1,38,<=50K
25,1,9,12,2,4,0,4,0,50,<=50K
10,4,9,12,2,3,0,4,0,43,<=50K
20,4,4,2,2,8,0,1,0,38,<=50K
28,4,15,9,2,7,0,4,0,38,<=50K
26,4,11,8,2,8,0,1,0,58,<=50K
47,4,11,8,6,1,1,4,1,28,<=50K
4,5,15,9,4,4,1,4,0,38,<=50K
7,4,6,4,2,12,0,4,0,43,<=50K
50,4,9,12,2,10,0,4,0,38,<=50K
4,4,11,8,4,8,4,2,1,33,<=50K
19,4,11,8,4,14,2,4,0,48,<=50K
19,4,11,8,0,1,4,4,1,36,<=50K
27,4,11,8,4,12,1,4,1,38,<=50K
8,4,9,12,4,10,1,4,1,38,<=50K
14,4,11,8,4,12,3,4,1,28,<=50K
30,4,11,8,2,14,0,4,0,48,<=50K
18,4,11,8,2,3,0,4,0,38,<=50K
16,2,11,8,2,3,0,4,0,38,<=50K
33,4,10,15,2,10,0,2,0,35,<=50K
45,4,11,8,4,3,1,4,0,38,<=50K
53,5,9,12,0,4,4,4,1,53,<=50K
18,4,11,8,0,6,3,4,0,33,<=50K
25,4,11,8,2,14,0,4,0,48,<=50K
9,4,12,13,4,10,1,4,1,38,<=50K
21,4,15,9,2,10,0,4,0,38,<=50K
39,6,11,8,2,5,0,4,0,43,<=50K
5,4,15,9,4,1,1,4,1,38,<=50K
17,5,11,8,2,3,0,4,0,52,<=50K
27,4,11,8,4,8,4,4,0,38,<=50K
26,5,15,9,2,4,0,4,0,65,<=50K
6,4,5,3,2,6,2,3,1,28,<=50K
34,4,8,10,2,4,0,4,0,48,<=50K
13,4,9,12,4,4,1,4,0,40,<=50K
40,4,9,12,2,4,0,1,0,38,<=50K
14,2,7,11,4,13,1,4,0,19,<=50K
26,4,11,8,2,7,0,2,0,38,<=50K
28,4,15,9,2,3,0,4,0,38,<=50K
23,4,9,12,0,11,1,4,0,43,<=50K
28,4,15,9,2,3,0,4,0,38,<=50K
3,0,15,9,4,0,3,4,1,38,<=50K
6,4,15,9,4,12,3,4,1,38,<=50K
27,2,5,3,0,6,1,4,0,38,<=50K
22,6,11,8,2,12,0,4,0,65,<=50K
8,4,9,12,4,1,3,4,1,38,<=50K
6,4,15,9,4,1,1,4,0,19,<=50K
24,4,2,7,2,6,0,4,0,38,<=50K
11,4,11,8,4,6,3,4,0,38,<=50K
11,4,4,2,4,7,1,4,1,38,<=50K
11,4,11,8,4,3,4,4,0,38,<=50K
11,4,11,8,2,1,5,4,1,38,<=50K
7,4,11,8,4,1,1,4,1,38,<=50K
8,4,9,12,4,3,3,4,0,28,<=50K
39,4,9,12,2,4,0,4,0,48,>50K
43,4,15,9,2,11,0,4,0,36,<=50K
37,4,11,8,0,8,1,4,1,38,<=50K
4,0,15,9,4,0,3,4,0,15,<=50K
4,4,15,9,4,8,3,4,1,38,<=50K
9,4,15,9,2,7,0,4,0,38,<=50K
24,5,15,9,2,5,0,4,0,62,<=50K
13,4,10,15,4,10,1,4,0,58,<=50K
5,4,15,9,2,8,0,4,0,33,<=50K
25,4,9,12,2,4,0,4,0,38,<=50K
4,4,8,10,4,1,4,2,1,33,<=50K
6,4,15,9,2,3,0,4,0,58,<=50K
24,4,12,13,2,10,0,1,0,43,<=50K
38,4,6,4,2,3,0,4,0,46,<=50K
7,4,7,11,4,1,3,4,1,38,<=50K
5,4,11,8,4,8,3,4,0,38,<=50K
47,7,10,15,2,10,0,4,0,48,>50K
10,5,15,9,4,1,3,4,1,43,<=50K
5,4,11,8,4,8,3,4,1,18,<=50K
18,4,2,7,2,3,0,4,0,72,<=50K
35,4,11,8,2,7,0,4,0,38,<=50K
42,4,11,8,2,3,0,4,0,38,<=50K
10,4,9,12,4,12,3,4,0,38,<=50K
39,0,15,9,6,0,1,2,1,38,<=50K
36,4,9,12,4,10,1,4,1,38,<=50K
26,4,11,8,2,6,0,2,0,38,<=50K
6,4,7,11,4,12,3,2,1,34,<=50K
3,4,11,8,2,12,2,4,0,19,<=50K
12,4,15,9,2,3,0,4,0,38,<=50K
4,4,11,8,4,7,3,4,0,38,<=50K
10,2,15,9,4,4,4,4,0,38,<=50K
38,4,7,11,0,1,4,4,1,38,<=50K
44,4,11,8,2,3,0,4,0,38,<=50K
7,4,9,12,4,8,1,1,0,30,<=50K
35,4,11,8,6,9,2,4,1,38,<=50K
2,0,11,8,4,0,3,4,0,38,<=50K
31,5,9,12,2,4,0,4,0,48,>50K
37,4,11,8,2,7,0,4,0,38,<=50K
26,2,9,12,0,10,4,4,1,46,<=50K
17,4,9,12,0,3,4,4,1,24,<=50K
41,7,11,8,2,1,0,2,0,38,<=50K
38,6,11,8,0,3,1,4,0,38,<=50K
18,4,11,8,5,14,4,2,1,46,<=50K
13,2,12,13,2,10,0,4,0,38,<=50K
6,2,15,9,3,1,3,4,1,38,<=50K
10,5,8,10,2,8,5,4,1,34,<=50K
20,4,15,9,2,8,0,4,0,38,<=50K
17,4,11,8,2,14,0,4,0,53,<=50K
3,0,15,9,4,0,3,4,1,11,<=50K
41,0,15,9,2,0,0,4,0,38,<=50K
57,4,9,12,6,8,1,4,1,7,<=50K
11,4,9,12,4,12,1,4,1,38,<=50K
54,6,12,13,2,12,0,4,0,38,>50K
46,6,11,8,2,3,0,4,0,38,<=50K
41,6,11,8,2,3,0,4,0,58,<=50K
21,4,2,7,2,3,0,4,0,38,<=50K
1,0,15,9,4,0,3,2,1,23,<=50K
5,0,11,8,4,0,4,2,0,43,<=50K
37,4,11,8,2,3,0,4,0,42,<=50K
14,4,11,8,2,14,0,4,0,48,<=50K
36,7,8,10,2,10,0,4,0,38,<=50K
19,4,9,12,2,4,0,2,0,43,<=50K
19,5,15,9,2,4,0,4,0,58,<=50K
19,7,15,9,0,14,1,4,0,58,<=50K
35,4,11,8,2,7,0,4,0,38,<=50K
39,1,12,13,0,1,4,4,1,38,<=50K
42,0,11,8,2,0,0,4,0,15,<=50K
24,4,4,2,3,9,1,4,1,30,<=50K
4,4,15,9,4,10,3,4,0,9,<=50K
1,4,15,9,4,8,3,4,0,19,<=50K
7,4,8,10,2,8,0,4,0,19,<=50K
12,6,11,8,2,14,0,4,0,46,<=50K
36,4,15,9,0,1,4,4,1,36,<=50K
53,0,11,8,2,0,0,4,0,38,<=50K
9,4,11,8,4,6,1,4,0,38,<=50K
15,6,9,12,2,7,0,4,0,65,>50K
33,4,11,8,2,3,0,4,0,38,<=50K
10,4,11,8,4,5,2,4,0,38,<=50K
17,4,15,9,2,3,0,4,0,38,<=50K
0,4,2,7,4,12,3,4,1,19,<=50K
52,0,3,1,2,0,0,1,0,32,<=50K
29,4,11,8,2,7,5,2,1,34,<=50K
2,4,1,6,4,6,1,4,0,38,<=50K
20,2,15,9,2,11,0,4,0,58,<=50K
15,4,11,8,4,3,2,4,0,48,<=50K
27,4,12,13,4,10,1,4,1,53,>50K
7,7,12,13,4,1,1,2,1,38,<=50K
5,4,11,8,4,6,3,4,0,38,<=50K
26,7,11,8,2,10,0,4,0,38,<=50K
23,4,14,14,4,4,1,4,1,38,<=50K
9,4,11,8,2,3,0,4,0,38,<=50K
21,4,11,8,0,3,3,4,0,27,<=50K
26,4,11,8,0,3,1,4,0,38,<=50K
3,4,15,9,4,1,3,4,0,28,<=50K
10,4,4,2,2,6,0,4,0,43,<=50K
47,2,11,8,0,14,4,4,0,19,<=50K
25,4,11,8,2,3,0,4,0,38,<=50K
48,6,15,9,6,4,4,4,1,43,<=50K
9,4,9,12,4,4,1,4,1,38,<=50K
18,4,15,9,0,12,1,4,1,33,<=50K
46,0,9,12,2,0,0,4,0,52,<=50K
27,4,11,8,2,3,5,4,1,38,<=50K
7,4,15,9,4,1,3,2,1,38,<=50K
26,4,15,9,2,12,0,4,0,48,<=50K
3,4,15,9,4,1,1,4,0,24,<=50K
16,4,8,10,2,10,0,4,0,38,<=50K
14,4,11,8,0,7,4,4,1,38,<=50K
30,4,11,8,5,12,1,4,1,50,<=50K
6,4,6,4,4,7,2,4,0,33,<=50K
16,4,12,13,2,10,0,4,0,48,>50K
2,4,0,5,0,8,1,4,1,38,<=50K
32,7,12,13,0,10,1,4,1,38,>50K
24,4,15,9,2,7,0,4,0,40,<=50K
34,6,7,11,2,12,0,4,0,38,<=50K
10,4,9,12,2,4,0,4,0,53,<=50K
5,4,9,12,4,1,3,4,1,38,<=50K
30,2,11,8,2,8,5,4,1,6,<=50K
26,4,14,14,2,10,0,4,0,58,>50K
6,4,15,9,4,5,4,4,0,43,<=50K
40,2,6,4,2,8,0,4,0,38,<=50K
21,4,11,8,4,12,3,4,1,38,<=50K
18,4,11,8,0,1,1,4,1,43,<=50K
49,5,9,12,2,12,0,4,0,25,<=50K
4,4,4,2,4,9,1,4,1,38,<=50K
14,2,9,12,4,10,1,4,1,38,<=50K
27,4,11,8,0,1,1,4,1,38,<=50K
14,4,9,12,2,10,5,4,1,38,<=50K
18,4,7,11,2,3,0,4,0,38,<=50K
7,4,8,10,4,14,1,4,0,38,<=50K
19,2,11,8,4,14,1,1,0,38,<=50K
7,7,9,12,4,10,1,4,0,14,<=50K
0,4,1,6,4,6,3,4,0,11,<=50K
21,4,11,8,0,8,1,4,0,30,<=50K
12,4,12,13,4,12,1,4,0,48,<=50K
28,4,9,12,2,5,0,4,0,58,>50K
38,4,9,12,2,4,0,4,0,43,>50K
8,4,11,8,2,12,0,4,0,50,<=50K
16,4,11,8,2,3,0,4,0,38,<=50K
12,6,14,14,0,10,1,4,0,58,<=50K
4,4,11,8,4,12,3,4,1,28,<=50K
3,4,15,9,4,6,3,4,0,19,<=50K
41,0,1,6,2,0,0,4,0,15,<=50K
49,4,11,8,2,12,0,4,0,48,<=50K
21,4,11,8,2,7,0,4,0,43,<=50K
37,2,11,8,2,14,0,2,0,38,<=50K
18,4,10,15,2,10,0,4,0,38,>50K
11,4,1,6,4,7,4,4,1,38,<=50K
17,4,7,11,0,1,1,2,0,38,<=50K
15,4,9,12,2,10,0,4,0,38,<=50K
23,4,15,9,4,12,1,4,1,38,<=50K
21,4,15,9,2,4,0,4,0,43,<=50K
19,6,14,14,0,10,4,4,0,38,<=50K
19,4,11,8,2,6,0,4,0,38,<=50K
21,4,11,8,2,4,0,4,0,38,<=50K
32,4,9,12,2,12,0,1,0,48,<=50K
18,4,15,9,4,12,3,4,0,46,<=50K
17,5,12,13,2,12,0,4,0,58,>50K
1,4,0,5,4,12,1,4,0,19,<=50K
18,4,11,8,0,3,3,4,0,19,<=50K
37,4,11,8,2,3,0,1,0,38,<=50K
6,7,9,12,2,13,0,4,0,36,<=50K
2,4,15,9,4,1,3,4,1,19,<=50K
2,4,11,8,5,1,4,4,1,28,<=50K
34,2,10,15,0,4,1,4,1,43,>50K
16,4,7,11,2,10,0,4,0,38,<=50K
14,4,1,6,2,7,0,4,0,38,<=50K
11,4,9,12,4,1,3,2,0,33,<=50K
17,4,12,13,2,4,0,4,0,38,<=50K
44,6,14,14,2,10,0,4,0,48,>50K
16,7,10,15,2,10,0,4,0,48,>50K
37,7,15,9,2,11,0,4,0,38,<=50K
26,6,15,9,2,5,0,4,0,48,<=50K
26,4,5,3,2,3,0,4,0,43,<=50K
33,4,15,9,0,13,1,4,1,34,<=50K
43,7,11,8,2,11,0,0,0,38,<=50K
34,4,9,12,0,1,1,4,1,38,>50K
3,0,15,9,4,0,3,4,1,38,<=50K
17,4,9,12,2,10,5,4,1,38,<=50K
35,4,9,12,4,10,1,4,0,36,<=50K
59,6,5,3,2,3,0,4,0,9,<=50K
24,4,14,14,2,10,0,4,0,62,>50K
22,4,9,12,0,12,4,4,0,58,<=50K
26,4,12,13,4,13,1,4,1,38,>50K
7,4,9,12,4,1,3,4,1,38,<=50K
14,4,11,8,2,3,0,4,0,62,<=50K
22,4,14,14,2,10,0,4,0,43,>50K
17,4,9,12,2,10,0,4,0,48,<=50K
25,4,8,10,2,10,0,4,0,38,<=50K
42,5,11,8,0,4,1,4,0,58,<=50K
22,4,11,8,4,6,3,4,0,46,<=50K
7,4,11,8,4,7,3,4,1,24,<=50K
33,6,4,2,4,13,1,1,1,14,<=50K
20,4,15,9,2,6,0,4,0,38,<=50K
11,4,7,11,4,12,1,4,1,58,<=50K
5,4,15,9,4,12,3,4,0,7,<=50K
13,4,11,8,4,7,1,4,0,38,<=50K
40,5,15,9,2,10,0,4,0,38,<=50K
18,6,11,8,2,3,0,4,0,58,<=50K
17,4,7,11,2,1,5,4,1,38,<=50K
15,4,15,9,0,4,1,4,1,36,<=50K
17,4,11,8,0,14,1,4,0,48,<=50K
16,4,1,6,4,3,1,4,0,62,<=50K
27,4,11,8,2,6,0,2,0,38,<=50K
23,4,15,9,2,1,5,4,1,33,<=50K
45,4,11,8,2,7,0,4,0,38,<=50K
10,4,15,9,4,8,3,4,1,38,<=50K
26,4,11,8,0,7,4,4,1,48,<=50K
18,5,15,9,2,12,0,4,0,48,<=50K
15,0,7,11,4,0,3,4,0,38,<=50K
11,2,6,4,2,3,0,2,0,38,<=50K
7,4,15,9,4,13,1,4,1,35,<=50K
23,4,11,8,2,14,0,4,0,33,<=50K
27,4,11,8,3,8,1,2,1,38,<=50K
48,7,15,9,2,7,0,2,0,38,<=50K
20,4,9,12,2,10,0,4,0,53,>50K
43,0,4,2,2,0,0,4,0,28,<=50K
9,4,8,10,5,8,1,2,0,38,<=50K
9,4,5,3,4,3,1,4,0,38,<=50K
25,4,5,3,4,6,1,2,0,38,<=50K
19,4,11,8,2,14,0,4,0,38,<=50K
32,4,15,9,0,1,4,4,1,38,<=50K
16,2,15,9,2,11,0,4,0,43,<=50K
5,4,15,9,4,1,3,4,1,38,<=50K
39,4,11,8,2,7,0,4,0,38,<=50K
18,7,15,9,0,1,4,4,1,14,<=50K
33,5,15,9,0,11,1,4,0,38,<=50K
29,4,11,8,2,7,0,1,0,38,<=50K
29,5,12,13,0,12,1,4,0,58,<=50K
21,4,9,12,4,13,1,4,1,43,<=50K
14,4,11,8,2,8,0,4,0,62,<=50K
47,4,11,8,0,7,1,4,1,38,<=50K
16,4,11,8,0,7,1,4,1,38,<=50K
11,4,11,8,4,14,1,4,0,43,<=50K
15,4,11,8,4,3,1,4,0,38,<=50K
31,5,9,12,2,4,5,4,1,24,<=50K
18,4,8,10,2,3,5,4,1,42,<=50K
9,4,11,8,4,7,4,2,1,38,<=50K
35,4,11,8,0,3,1,4,0,38,<=50K
21,4,15,9,2,14,0,4,0,58,<=50K
8,4,5,3,2,6,0,4,0,38,<=50K
20,4,12,13,2,13,0,4,0,58,>50K
13,4,7,11,4,12,1,4,0,38,<=50K
31,4,9,12,4,10,1,4,1,43,>50K
36,4,11,8,2,3,0,4,0,38,<=50K
45,6,11,8,4,8,4,4,1,5,<=50K
16,2,9,12,3,10,2,2,0,38,<=50K
35,4,15,9,2,4,0,4,0,58,<=50K
24,4,15,9,0,13,4,2,1,34,<=50K
5,4,11,8,4,14,3,4,0,38,<=50K
44,4,11,8,0,1,2,2,1,33,<=50K
24,2,15,9,2,4,0,4,0,38,<=50K
31,7,15,9,2,11,0,4,0,38,<=50K
12,4,11,8,2,12,0,4,0,48,<=50K
34,6,7,11,2,4,0,4,0,38,<=50K
17,4,6,4,2,3,0,4,0,38,<=50K
30,4,11,8,2,4,0,4,0,47,<=50K
49,6,8,10,2,10,0,4,0,48,<=50K
10,7,9,12,2,11,5,2,1,46,<=50K
12,4,15,9,2,4,3,2,1,38,<=50K
47,4,5,3,2,3,0,4,0,38,<=50K
27,4,9,12,2,10,0,4,0,43,>50K
4,4,15,9,4,1,1,4,1,38,<=50K
32,4,2,7,4,14,1,1,0,33,<=50K
5,4,9,12,4,1,3,4,1,9,<=50K
5,0,15,9,5,0,4,4,1,24,<=50K
26,4,15,9,0,1,1,4,1,42,<=50K
16,4,8,10,0,12,1,4,0,38,<=50K
31,4,9,12,2,4,0,4,0,38,<=50K
23,6,11,8,2,3,0,4,0,30,<=50K
58,0,11,8,1,0,5,4,1,13,<=50K
21,4,1,6,0,3,1,4,0,38,<=50K
26,4,9,12,2,10,0,4,0,48,>50K
44,4,11,8,2,1,0,4,0,2,<=50K
52,4,11,8,2,12,0,4,0,23,<=50K
17,4,15,9,2,1,0,4,0,38,<=50K
28,4,15,9,2,1,0,4,0,38,<=50K
16,4,11,8,2,1,5,4,1,33,<=50K
10,1,15,9,4,1,4,2,1,38,<=50K
30,7,8,10,2,13,0,4,0,46,<=50K
24,2,11,8,2,14,0,4,0,58,<=50K
4,4,15,9,4,6,1,4,0,19,<=50K
17,4,11,8,2,7,0,4,0,38,<=50K
34,4,9,12,2,4,0,4,0,43,>50K
25,2,15,9,0,13,1,4,1,38,<=50K
35,4,11,8,0,12,1,4,0,38,<=50K
12,4,11,8,2,7,0,4,0,38,<=50K
9,4,7,11,4,10,1,4,1,34,<=50K
33,4,9,12,2,12,0,4,0,38,>50K
22,0,2,7,2,0,0,4,0,38,<=50K
17,4,9,12,4,12,1,4,1,38,<=50K
5,4,9,12,4,1,1,1,1,9,<=50K
5,4,15,9,4,12,1,4,1,19,<=50K
31,4,9,12,2,4,0,4,0,43,>50K
39,6,9,12,2,1,0,4,0,38,<=50K
35,6,11,8,2,4,0,4,0,43,<=50K
24,4,11,8,4,8,3,4,0,38,<=50K
32,4,11,8,2,7,0,4,0,38,<=50K
1,4,1,6,4,1,3,4,1,14,<=50K
12,4,11,8,4,4,1,1,1,38,<=50K
49,4,11,8,4,1,1,1,1,38,<=50K
11,4,15,9,5,6,1,2,0,38,<=50K
31,4,9,12,2,10,0,4,0,43,>50K
40,4,11,8,5,7,1,4,0,38,<=50K
10,4,15,9,2,8,0,4,0,38,<=50K
28,4,9,12,2,10,0,4,0,38,>50K
14,4,9,12,4,10,4,3,0,38,<=50K
14,4,1,6,3,6,1,1,0,38,<=50K
43,1,15,9,2,1,0,4,0,38,<=50K
7,4,11,8,4,7,1,4,0,46,<=50K
34,7,11,8,2,1,5,4,1,38,<=50K
13,6,1,6,4,5,3,2,0,38,<=50K
35,2,2,7,2,3,0,4,0,38,<=50K
36,4,15,9,2,3,0,4,0,63,<=50K
24,6,12,13,2,12,5,4,1,33,>50K
0,2,1,6,4,1,3,4,1,14,<=50K
9,4,11,8,4,14,1,4,0,38,<=50K
9,4,11,8,4,3,2,4,0,38,<=50K
12,4,11,8,4,10,1,4,1,48,<=50K
20,4,11,8,4,3,1,4,0,38,<=50K
5,4,9,12,4,10,1,4,0,38,<=50K
25,4,11,8,6,8,4,4,1,38,<=50K
8,4,6,4,4,3,4,4,0,38,<=50K
14,4,9,12,4,13,1,4,0,38,<=50K
18,4,15,9,2,10,0,4,0,48,<=50K
25,7,12,13,4,10,1,4,0,65,<=50K
6,4,15,9,4,10,3,4,0,9,<=50K
21,2,14,14,2,10,0,2,0,38,<=50K
3,6,0,5,4,7,3,4,0,38,<=50K
8,2,7,11,4,1,3,2,1,36,<=50K
34,2,11,8,0,11,1,4,0,38,<=50K
19,2,9,12,4,10,1,4,0,48,<=50K
9,4,9,12,4,13,1,4,1,38,<=50K
10,4,0,5,2,4,5,4,1,38,<=50K
29,4,11,8,3,8,1,4,0,33,<=50K
54,6,11,8,6,1,1,4,1,33,<=50K
24,4,15,9,2,10,5,4,1,30,<=50K
25,4,15,9,0,4,1,4,0,38,<=50K
28,4,4,2,2,14,0,4,0,36,<=50K
4,0,15,9,4,0,3,4,0,19,<=50K
55,0,15,9,3,0,1,4,0,2,<=50K
7,4,11,8,2,3,0,4,0,58,<=50K
30,4,9,12,2,4,5,2,1,33,<=50K
32,4,11,8,0,3,1,4,0,38,<=50K
27,4,9,12,2,12,0,4,0,38,>50K
18,4,4,2,2,6,0,4,0,38,<=50K
40,6,11,8,2,5,0,1,0,38,<=50K
32,0,9,12,2,0,0,4,0,58,<=50K
